IATA,Continent,Latitude,Longitude
MGH,Africa,-30.8574008942,30.343000412
LLE,Africa,-25.4300003052,31.5767002106
MZQ,Africa,-27.626100540161133,32.0443000793457
NCS,Africa,-27.7705993652,29.9769001007
OVG,Africa,-34.554901123,20.250699996900003
OUH,Africa,-33.6069984436,22.188999176
PLZ,Africa,-33.9849014282,25.6173000336
PBZ,Africa,-34.0881601675,23.3287234306
PHW,Africa,-23.9372005463,31.1553993225
JOH,Africa,-31.605899810791016,29.519800186157227
PZB,Africa,-29.6490001678,30.3987007141
NTY,Africa,-25.3337993622,27.173400878900004
PTG,Africa,-23.845269,29.458615
PCF,Africa,-26.670999527,27.0818996429
UTW,Africa,-31.92020034790039,26.882200241088867
RCB,Africa,-28.740999221800003,32.0920982361
ROD,Africa,-33.812198638916016,19.90279960632324
SBU,Africa,-29.68930053710937,17.939599990844727
ZEC,Africa,-26.52409935,29.1700992584
SIS,Africa,-27.6485996246,22.9993000031
SZK,Africa,-24.960899353,31.5886993408
LTA,Africa,-23.8243999481,30.3292999268
ULD,Africa,-28.3206005096,31.4165000916
UTN,Africa,-28.39909935,21.2602005005
UTT,Africa,-31.5463631849,28.6733551025
VRU,Africa,-26.9824008942,24.7287998199
VIR,Africa,-29.77059936523437,31.058399200439453
VRE,Africa,-31.641000747680664,18.5447998046875
PRY,Africa,-25.6539,28.224199
WKF,Africa,-25.8299999237,28.2224998474
FRW,Africa,-21.15959930419922,27.47450065612793
JWA,Africa,-24.6023006439209,24.69099998474121
BBK,Africa,-17.83289909362793,25.162399291992188
MUB,Africa,-19.97260093688965,23.431100845336918
GBE,Africa,-24.555201,25.9182
PKW,Africa,-22.0583,27.8288
BZV,Africa,-4.251699924468994,15.253000259399414
FTX,Africa,-0.5313500165939331,15.95009994506836
OUE,Africa,1.6159900426899998,16.0379009247
PNR,Africa,-4.816030025482178,11.88659954071045
MTS,Africa,-26.52899932861328,31.3075008392334
BGF,Africa,4.39847993850708,18.518800735473636
BBT,Africa,4.221580028533936,15.786399841308594
BSG,Africa,1.9054700136184688,9.80568027496338
SSG,Africa,3.755270004272461,8.708720207214355
ASI,Africa,-7.9696,-14.3937
MRU,Africa,-20.430201,57.683601
RRG,Africa,-19.7577,63.361
NKW,Africa,-7.31327,72.411102
TKC,Africa,4.08919000626,9.3605298996
DLA,Africa,4.0060801506,9.71947956085
MVR,Africa,10.45139980316162,14.257399559020996
FOM,Africa,5.636919975280762,10.750800132751465
NGE,Africa,7.357009887695312,13.559200286865234
GOU,Africa,9.33588981628418,13.370100021362305
BFX,Africa,5.536920070650001,10.3545999527
BPC,Africa,6.039239883422852,10.122599601745604
YAO,Africa,3.8360400199890137,11.523500442504885
CGJ,Africa,-12.572799682617,27.893899917603
LVI,Africa,-17.821800231933594,25.82270050048828
LUN,Africa,-15.3308000565,28.4526004791
MFU,Africa,-13.258899688720703,31.936599731445312
MNR,Africa,-15.25450038909912,23.16230010986328
NLA,Africa,-12.998100280762,28.66489982605
KIW,Africa,-12.900500297546388,28.149900436401367
HAH,Africa,-11.5337,43.2719
NWA,Africa,-12.298100471496582,43.76639938354492
AJN,Africa,-12.131699562072754,44.430301666259766
DZA,Africa,-12.804699897766112,45.28110122680664
RUN,Africa,-20.88710021972656,55.51029968261719
ZSE,Africa,-21.320899963378903,55.42499923706055
TNR,Africa,-18.7969,47.478802
ZVA,Africa,-19.56279945373535,45.450801849365234
SMS,Africa,-17.093900680541992,49.815799713134766
TMM,Africa,-18.10950088500977,49.39250183105469
MOQ,Africa,-20.28470039367676,44.31760025024414
DIE,Africa,-12.34939956665039,49.29169845581055
WMR,Africa,-16.16390037536621,49.77379989624024
ZWA,Africa,-14.651700019836426,49.620601654052734
AMB,Africa,-13.188400268554688,48.98799896240234
ANM,Africa,-14.99940013885498,50.3202018737793
HVA,Africa,-14.62969970703125,47.76380157470703
MJN,Africa,-15.6668417421,46.3512325287
NOS,Africa,-13.3121004105,48.3148002625
BPY,Africa,-16.744530296500002,44.4824838638
WMN,Africa,-15.436699867248535,49.68830108642578
SVB,Africa,-14.278599739074709,50.17470169067383
VOH,Africa,-13.375800132751465,50.00279998779297
WAI,Africa,-14.898799896240234,47.993900299072266
IVA,Africa,-13.484816,48.632702
FTU,Africa,-25.03809928894043,46.95610046386719
WFI,Africa,-21.441600799560547,47.111698150634766
RVA,Africa,-22.805299758911133,47.82059860229492
WVK,Africa,-22.11969947814941,48.02170181274414
MNJ,Africa,-21.201799392700195,48.35829925537109
MXM,Africa,-21.7539005279541,43.3754997253418
TLE,Africa,-23.383399963378903,43.72850036621094
SSY,Africa,-6.269899845123291,14.246999740600586
BUG,Africa,-12.609000206,13.4036998749
CAB,Africa,-5.59699010848999,12.188400268554688
NOV,Africa,-12.808899879455566,15.760499954223633
SVP,Africa,-12.404600143433,16.947399139404
LAD,Africa,-8.85837,13.2312
MEG,Africa,-9.525090217590332,16.312400817871094
SPP,Africa,-14.657600402832031,17.71980094909668
GXG,Africa,-7.754509925842285,15.287699699401855
PBN,Africa,-10.722000122070312,13.76550006866455
VHC,Africa,-9.689069747924805,20.431900024414062
SZA,Africa,-6.141089916229248,12.371800422668455
SDD,Africa,-14.924699783325195,13.574999809265137
LUO,Africa,-11.768099784851074,19.8976993560791
UGO,Africa,-7.60306978225708,15.027799606323242
XGN,Africa,-16.755399703979492,14.965299606323242
OYE,Africa,1.5431100130081177,11.58139991760254
OKN,Africa,-0.6652140021324158,13.673100471496582
LBQ,Africa,-0.7043889760971069,10.245699882507324
BMM,Africa,2.0756399631500244,11.493200302124023
POG,Africa,-0.7117390036582947,8.754380226135254
OMB,Africa,-1.5747300386428833,9.262689590454102
MKU,Africa,0.5792109966278076,12.890899658203123
LBV,Africa,0.458600014448,9.4122800827
MVB,Africa,-1.6561599969863892,13.437999725341797
PCP,Africa,1.6629400253295898,7.411739826202393
TMS,Africa,0.3781749904155731,6.712150096893311
BEW,Africa,-19.79640007019043,34.90760040283203
INH,Africa,-23.876399993896484,35.40850067138672
VXC,Africa,-13.274,35.2663
LFB,Africa,-15.0331001282,40.6716995239
MPM,Africa,-25.920799,32.572601
MUD,Africa,-11.672900199890137,39.5630989074707
MZB,Africa,-11.36180019378662,40.35490036010742
MNC,Africa,-14.488200187683104,40.71220016479492
APL,Africa,-15.105600357055664,39.28179931640625
POL,Africa,-12.991762161254885,40.52401351928711
UEL,Africa,-17.855499267578125,36.86909866333008
TET,Africa,-16.104799270629883,33.64020156860352
VNX,Africa,-22.018400192260746,35.31330108642578
DES,Africa,-5.6967,53.6558
SEZ,Africa,-4.67434,55.521801
PRI,Africa,-4.3192901611328125,55.69139862060547
AEH,Africa,13.847000122070312,20.84429931640625
MQQ,Africa,8.624409675598145,16.071399688720703
NDJ,Africa,12.1337,15.034
FYT,Africa,17.91710090637207,19.111099243164062
BUQ,Africa,-20.017401,28.617901
BFO,Africa,-21.008101,31.5786
VFA,Africa,-18.09589958190918,25.839000701904297
HRE,Africa,-17.931801,31.0928
KAB,Africa,-16.519800186157227,28.88500022888184
UTA,Africa,-18.997499465942,32.627201080322
MVZ,Africa,-20.055299758911133,30.859100341796875
GWE,Africa,-19.436399459838867,29.861900329589844
HWN,Africa,-18.62989997863769,27.020999908447266
BLZ,Africa,-15.679100036621094,34.9739990234375
KGJ,Africa,-9.953570365905762,33.893001556396484
KBQ,Africa,-13.014599800109863,33.46860122680664
LLW,Africa,-13.7894001007,33.78099823
ZZU,Africa,-11.444700241088867,34.01179885864258
MSU,Africa,-29.462299346923828,27.552499771118164
FIH,Africa,-4.38575,15.4446
NLO,Africa,-4.32666015625,15.327500343323
MNB,Africa,-5.9308600425720215,12.351799964904783
FDU,Africa,-3.3113200664520264,17.38170051574707
KKW,Africa,-5.035769939422607,18.785600662231445
MDK,Africa,0.0226000007242,18.2887001038
BDT,Africa,4.253210067749023,20.97529983520508
GMA,Africa,3.23536992073,19.7712993622
KLI,Africa,4.157639980316162,21.65089988708496
LIQ,Africa,2.17066,21.496901
FKI,Africa,0.481638997793,25.3379993439
IRP,Africa,2.8276100158691406,27.58830070495605
BUX,Africa,1.5657199621200562,30.220800399780277
BZU,Africa,2.818350076675415,24.793699264526367
BKY,Africa,-2.3089799880981445,28.808799743652344
GOM,Africa,-1.670809984207153,29.238500595092773
KND,Africa,-2.91917991638,25.9153995514
FBM,Africa,-11.5913000107,27.5308990479
KWZ,Africa,-10.765899658203123,25.505699157714844
FMI,Africa,-5.8755598068237305,29.25
KMN,Africa,-8.642020225524902,25.252899169921875
KGA,Africa,-5.90005016327,22.4692001343
MJM,Africa,-6.121240139010001,23.5690002441
BKO,Africa,12.5335,-7.94994
GAQ,Africa,16.24839973449707,-0.0054560001008212
KYS,Africa,14.481200218200684,-11.404399871826172
MZI,Africa,14.5128002167,-4.07955980301
TOM,Africa,16.730499267578125,-3.007580041885376
BJL,Africa,13.338000297546388,-16.65220069885254
FUE,Europe,28.452699661254883,-13.863800048828123
VDE,Europe,27.81480026245117,-17.887100219726562
SPC,Europe,28.626499,-17.7556
LPA,Europe,27.931900024414062,-15.38659954071045
ACE,Europe,28.945499,-13.6052
TFS,Europe,28.044500351,-16.5725002289
TFN,Europe,28.4827003479,-16.3414993286
MLN,Europe,35.279800415,-2.9562599659
FNA,Africa,8.61644,-13.1955
MLW,Africa,6.289060115814209,-10.758700370788574
ROB,Africa,6.23379,-10.3623
AGA,Africa,30.325000762939453,-9.41306972503662
TTA,Africa,28.44820022583008,-11.161299705505373
FEZ,Africa,33.9272994995,-4.977960109709999
ERH,Africa,31.9475002289,-4.39833021164
MEK,Africa,33.87910079956055,-5.515120029449463
OUD,Africa,34.787200927734375,-1.92399001121521
GMD,Africa,33.655399,-7.22145
RBA,Africa,34.051498,-6.75152
CMN,Africa,33.36750030517578,-7.589970111846924
RAK,Africa,31.6068992615,-8.03629970551
NNA,Africa,34.29890060424805,-6.595880031585693
OZZ,Africa,30.9391002655,-6.909430027010001
AHU,Africa,35.177101135253906,-3.83951997756958
TTU,Africa,35.594299316406,-5.320020198822
TNG,Africa,35.726898193400004,-5.91689014435
ZIG,Africa,12.5556,-16.281799
CSK,Africa,12.39533,-16.748
KLC,Africa,14.146900177001951,-16.051300048828125
DKR,Africa,14.739700317382812,-17.49020004272461
XLS,Africa,16.050800323486328,-16.463199615478516
BXE,Africa,14.847299575805664,-12.468299865722656
KGG,Africa,12.57229995727539,-12.22029972076416
TUD,Africa,13.73680019378662,-13.65310001373291
AEO,Africa,16.711299896240234,-9.637880325317385
TIY,Africa,18.57010078430176,-11.423500061035156
KFA,Africa,16.59000015258789,-11.406200408935549
EMN,Africa,16.621999740600586,-7.3165998458862305
KED,Africa,16.159500122070312,-13.50759983062744
NKC,Africa,18.31,-15.9697222
SEY,Africa,15.179699897766112,-12.207300186157228
ATR,Africa,20.506799697875977,-13.04319953918457
NDB,Africa,20.9330997467041,-17.030000686645508
FIG,Africa,10.350600242615,-13.569199562073
FAA,Africa,10.0354995728,-10.7698001862
LEK,Africa,11.326100349426,-12.286800384521
SID,Africa,16.7414,-22.9494
BVC,Africa,16.136499404907227,-22.888900756835938
MMO,Africa,15.15590000152588,-23.213699340820312
SNE,Africa,16.58839988708496,-24.28470039367676
VXE,Africa,16.833200454711914,-25.055299758911133
ADD,Africa,8.97789001465,38.7993011475
AMH,Africa,6.0393900871276855,37.59049987792969
AXU,Africa,14.14680004119873,38.77280044555664
BJR,Africa,11.608099937438965,37.32160186767578
DIR,Africa,9.624699592590332,41.85419845581055
GMB,Africa,8.12876033782959,34.5630989074707
GDQ,Africa,12.51990032196045,37.43399810791016
JIM,Africa,7.66609001159668,36.81660079956055
LLI,Africa,11.975000381469728,38.97999954223633
MQX,Africa,13.467399597167969,39.53350067138672
ASO,Africa,10.018500328063965,34.586299896240234
BJM,Africa,-3.3240199089050293,29.318500518798828
HGA,Africa,9.518170356750488,44.08879852294922
BBO,Africa,10.389200210571287,44.94110107421875
KMU,Africa,-0.3773530125617981,42.45920181274414
ALY,Africa,31.183900833129883,29.94890022277832
ABS,Africa,22.3759994507,31.611700058
CAI,Africa,30.12190055847168,31.40559959411621
CWE,Africa,30.116399765,30.9153995514
HRG,Africa,27.178300857543945,33.799400329589844
EGH,Africa,31.068559,34.129629
LXR,Africa,25.671,32.7066
MUH,Africa,31.3253993988,27.2217006683
PSD,Africa,31.27939987182617,32.2400016784668
SKV,Africa,28.685300827,34.0625
ASW,Africa,23.9643993378,32.8199996948
ELT,Africa,28.208999633789062,33.64550018310547
EDL,Africa,0.4044579863548279,35.23889923095703
GGM,Africa,0.271342009306,34.7873001099
KIS,Africa,-0.0861390009522438,34.72890090942383
KTL,Africa,0.9719889760017396,34.95859909057617
LOK,Africa,3.1219699382781982,35.608699798583984
LAU,Africa,-2.252419948577881,40.91310119628906
MBA,Africa,-4.034830093383789,39.594200134277344
WIL,Africa,-1.321720004081726,36.81480026245117
WJR,Africa,1.73324,40.091599
GHT,Africa,25.1455993652,10.1426000595
AKF,Africa,24.178699493408203,23.31399917602539
BEN,Africa,32.096801757799994,20.2695007324
SEB,Africa,26.98699951171875,14.47249984741211
TIP,Africa,32.6635017395,13.1590003967
LMQ,Africa,30.37809944152832,19.576400756835938
HUQ,Africa,29.11009979248047,15.96560001373291
LTD,Africa,30.15169906616211,9.715310096740724
GYI,Africa,-1.6771999597549438,29.258899688720703
KGL,Africa,-1.96863,30.1395
KME,Africa,-2.462239980697632,28.907899856567383
DOG,Africa,19.1539001465,30.4300994873
RSS,Africa,11.7859,34.3367
ELF,Africa,13.61489963531494,25.32460021972656
KSL,Africa,15.387499809265137,36.328800201416016
KDX,Africa,11.137999534600002,29.7010993958
EBD,Africa,13.153200149536133,30.23270034790039
JUB,Africa,4.87201023102,31.6011009216
MAK,Africa,9.55897045135498,31.65220069885254
KRT,Africa,15.589500427246094,32.553199768066406
ARK,Africa,-3.3677899837493896,36.63330078125
DAR,Africa,-6.87811,39.202599
DOD,Africa,-6.170440196990967,35.75260162353516
IRI,Africa,-7.668630123138428,35.75210189819336
JRO,Africa,-3.42940998077,37.0745010376
LKY,Africa,-3.376310110092163,35.81829833984375
MYW,Africa,-10.339099884033203,40.18180084228516
MWZ,Africa,-2.4444899559021,32.932701110839844
PMA,Africa,-5.257259845733643,39.8114013671875
TGT,Africa,-5.092360019683838,39.07120132446289
ZNZ,Africa,-6.22202,39.224899
EBB,Africa,0.042386,32.443501
SRT,Africa,1.7276899814605713,33.622798919677734
TIA,Europe,41.4146995544,19.7206001282
BOJ,Europe,42.56959915161133,27.515199661254883
GOZ,Europe,43.15140151977539,25.712900161743164
PDV,Europe,42.067799,24.8508
SOF,Europe,42.69669342041016,23.411436080932617
SZR,Europe,42.3766667,25.655
VAR,Europe,43.232101,27.8251
LCA,Asia,34.875099182128906,33.624900817871094
PFO,Asia,34.71799850463867,32.48569869995117
AKT,Asia,34.590401,32.9879
DBV,Europe,42.5614013671875,18.268199920654297
OSI,Europe,45.46269989013672,18.810199737548828
PUY,Europe,44.89350128173828,13.922200202941896
RJK,Europe,45.21689987182617,14.570300102233888
SPU,Europe,43.53889846801758,16.29800033569336
ZAG,Europe,45.7429008484,16.0687999725
ZAD,Europe,44.108299,15.3467
ABC,Europe,38.9485015869,-1.86352002621
ALC,Europe,38.28219985961914,-0.5581560134887695
LEI,Europe,36.84389877319336,-2.3701000213623047
OVD,Europe,43.5635986328125,-6.0346198081970215
ODB,Europe,37.84199905395508,-4.848879814147949
BIO,Europe,43.30110168457031,-2.9106099605560303
BCN,Europe,41.2971,2.07846
BJZ,Europe,38.891300201416016,-6.8213300704956055
LCG,Europe,43.302101,-8.37726
GRO,Europe,41.901000977,2.7605500221
GRX,Europe,37.18870162963867,-3.777359962463379
IBZ,Europe,38.8728981018,1.3731199502899998
XRY,Europe,36.74459838867188,-6.060110092163086
MJV,Europe,37.775001525878906,-0.8123890161514282
MAD,Europe,40.471926,-3.56264
AGP,Europe,36.67490005493164,-4.499110221862793
MAH,Europe,39.86259841918945,4.218649864196777
OZP,Europe,37.17490005493164,-5.615940093994141
PNA,Europe,42.77000045776367,-1.6463299989700315
REU,Europe,41.14739990234375,1.1671700477600098
ROZ,Europe,36.645198822,-6.34946012497
SLM,Europe,40.95209884643555,-5.501989841461182
EAS,Europe,43.35649871826172,-1.7906099557876587
SCQ,Europe,42.89630126953125,-8.415140151977539
LEU,Europe,42.3386,1.40917
TOJ,Europe,40.496700286865234,-3.4458699226379395
VLC,Europe,39.4893,-0.481625
VLL,Europe,41.7061004639,-4.85194015503
VIT,Europe,42.8828010559082,-2.7244699001312256
VGO,Europe,42.2318000793457,-8.62677001953125
SDR,Europe,43.42710113525391,-3.82000994682312
ZAZ,Europe,41.66619873046875,-1.0415500402450562
SVQ,Europe,37.417999267578125,-5.8931097984313965
CQF,Europe,50.962100982666016,1.954759955406189
BYF,Europe,49.9715003967,2.69765996933
LTQ,Europe,50.51739883422852,1.6205899715423584
XVS,Europe,50.325801849365234,3.4612600803375244
AGF,Europe,44.17470169067383,0.5905560255050659
BOD,Europe,44.8283004761,-0.715556025505
EGC,Europe,44.82529830932617,0.5186110138893127
CNG,Europe,45.65829849243164,-0.3174999952316284
PIS,Europe,46.58769989013672,0.3066659867763519
MCU,Europe,46.222599029541016,2.363960027694702
LIG,Europe,45.86280059814453,1.1794400215148926
NIT,Europe,46.313477,-0.394529
TLS,Europe,43.629101,1.36382
PUF,Europe,43.380001068115234,-0.4186109900474548
LDE,Europe,43.1786994934082,-0.0064389999024569
ANG,Europe,45.72919845581055,0.2214560061693191
BVE,Europe,45.039722,1.485556
PGX,Europe,45.19810104370117,0.815555989742279
BIQ,Europe,43.4683333,-1.5311111
ZAO,Europe,44.35139846801758,1.4752800464630127
LBI,Europe,43.91389846801758,2.1130599975585938
DCM,Europe,43.55630111694336,2.289180040359497
RDZ,Europe,44.407901763916016,2.4826700687408447
RYN,Europe,45.62810134887695,-0.9725000262260436
XMW,Europe,44.02569961547852,1.3780399560928345
RCO,Europe,45.88779830932617,-0.9830560088157654
CMR,Europe,48.109901428222656,7.359010219573975
DLE,Europe,47.042686,5.435063
OBS,Europe,44.544203,4.372192
LPY,Europe,45.0806999206543,3.762890100479126
ETZ,Europe,48.9821014404,6.25131988525
BIA,Europe,42.55270004272461,9.48373031616211
CLY,Europe,42.5244444,8.7930556
FSC,Europe,41.5005989074707,9.097780227661133
AJA,Europe,41.92359924316406,8.8029203414917
PRP,Europe,41.66059875488281,8.889749526977539
SOZ,Europe,41.92440032958984,9.406000137329102
AUF,Europe,47.85020065307617,3.497109889984131
CMF,Europe,45.63809967041016,5.880229949951172
CFE,Europe,45.7867012024,3.1691699028
BOU,Europe,47.058101654052734,2.3702800273895264
QNJ,Europe,46.1920013428,6.268390178680001
LYS,Europe,45.725556,5.081111
SYT,Europe,46.41249847412109,4.0132598876953125
RNE,Europe,46.05830001831055,4.001389980316162
NCY,Europe,45.9308333,6.1063889
